seed,step,household_id,money,skill_level,max_acceptable_price,employer,wage,wealth_type
1002324,89,2732,365.12,0.43,484.1,suppliers,255.0,high
1002324,89,2733,644.27,0.4,160.24,suppliers,255.0,low
1002324,89,2734,189.93,0.78,62.66,firm_8,10.0,low
1002324,89,2735,350.54,0.54,204.06,suppliers,255.0,high
1002324,89,2736,434.58,0.37,533.52,suppliers,255.0,medium
1002324,89,2737,299.17,0.28,478.78,suppliers,255.0,high
1002324,89,2738,433.11,0.54,439.93,suppliers,255.0,medium
1002324,89,2739,316.16,0.73,523.55,suppliers,255.0,high
1002324,89,2740,527.15,0.35,83.79,suppliers,255.0,medium
1002324,89,2741,603.45,0.94,215.79,firm_9,500.0,high
1002324,89,2742,1120.09,0.43,64.38,suppliers,255.0,low
1002324,89,2743,98.06,0.82,624.76,firm_2,10.0,medium
1002324,89,2744,678.62,0.43,167.99,suppliers,255.0,low
1002324,89,2745,408.29,0.35,353.81,suppliers,255.0,medium
1002324,89,2746,603.98,0.49,511.71,suppliers,255.0,low
1002324,89,2747,535.32,0.53,481.1,suppliers,255.0,medium
1002324,89,2748,446.45,0.66,724.6,suppliers,255.0,medium
1002324,89,2749,650.5,0.7,105.54,suppliers,255.0,low
1002324,89,2750,469.2,0.64,208.19,suppliers,255.0,medium
1002324,89,2751,4786.58,0.88,20.49,firm_3,46.01,medium
1002324,89,2752,303.15,0.57,180.77,suppliers,255.0,high
1002324,89,2753,482.51,0.3,726.0,suppliers,255.0,medium
1002324,89,2754,428.0,0.7,287.16,suppliers,255.0,medium
1002324,89,2755,655.71,0.52,558.69,suppliers,255.0,low
1002324,89,2756,104.31,0.83,675.53,firm_7,19.55,high
1002324,89,2757,159.39,0.88,436.51,firm_3,46.01,low
1002324,89,2758,994.56,0.93,185.15,firm_9,500.0,low
1002324,89,2759,315.31,0.66,765.64,suppliers,255.0,high
1002324,89,2760,479.07,0.34,647.69,suppliers,255.0,medium
1002324,89,2761,1066.25,0.79,46.87,firm_8,10.0,high
1002324,89,2762,472.98,0.52,105.33,suppliers,255.0,medium
1002324,89,2763,382.46,0.4,95.35,suppliers,255.0,high
1002324,89,2764,759.02,0.7,77.39,suppliers,255.0,high
1002324,89,2765,349.19,0.49,283.43,suppliers,255.0,high
1002324,89,2766,139.76,0.8,542.39,firm_2,10.0,medium
1002324,89,2767,469.98,0.6,712.19,suppliers,255.0,medium
1002324,89,2768,864.2,0.55,89.29,suppliers,255.0,low
1002324,89,2769,118.03,0.88,280.41,firm_3,46.01,medium
1002324,89,2770,155.49,0.85,273.58,firm_1,31.4,low
1002324,89,2771,667.86,0.93,98.27,firm_9,500.0,high
1002324,89,2772,597.75,0.42,188.59,suppliers,255.0,low
1002324,89,2773,9778.87,0.82,19.55,firm_2,10.0,medium
1002324,89,2774,645.44,0.56,791.67,suppliers,255.0,low
1002324,89,2775,274.1,0.9,101.48,firm_0,141.85,high
1002324,89,2776,654.72,0.48,137.43,suppliers,255.0,low
1002324,89,2777,321.67,0.54,654.89,suppliers,255.0,high
1002324,89,2778,80.84,0.77,762.53,firm_4,10.0,medium
1002324,89,2779,310.6,0.34,278.27,suppliers,255.0,high
1002324,89,2780,426.21,0.53,790.25,suppliers,255.0,medium
1002324,89,2781,349.89,0.37,223.99,suppliers,255.0,high
1002324,89,2782,304.0,0.92,310.46,firm_5,208.05,high
1002324,89,2783,128.22,0.78,688.9,firm_8,10.0,low
1002324,89,2784,470.12,0.61,474.93,suppliers,255.0,medium
1002324,89,2785,140.25,0.81,674.41,firm_2,10.0,low
1002324,89,2786,85.24,0.79,210.82,firm_8,10.0,high
1002324,89,2787,442.37,0.61,351.72,suppliers,255.0,medium
1002324,89,2788,11174.02,0.93,15.06,firm_9,500.0,low
1002324,89,2789,484.22,0.4,486.8,suppliers,255.0,medium
1002324,89,2790,299.91,0.63,765.88,suppliers,255.0,high
1002324,89,2791,309.46,0.54,655.42,suppliers,255.0,high
1002324,89,2792,495.53,0.71,135.95,suppliers,255.0,medium
1002324,89,2793,475.55,0.32,258.23,suppliers,255.0,medium
1002324,89,2794,331.98,0.37,159.46,suppliers,255.0,high
1002324,89,2795,131.79,0.87,424.75,firm_1,31.4,medium
1002324,89,2796,151.73,0.82,367.03,firm_2,10.0,low
1002324,89,2797,1108.46,0.34,58.4,suppliers,255.0,medium
1002324,89,2798,187.37,0.76,624.04,firm_4,10.0,high
1002324,89,2799,324.59,0.63,124.59,suppliers,255.0,high
1002324,89,2800,127.35,0.83,521.85,firm_7,19.55,medium
1002324,89,2801,403.33,0.9,313.32,firm_0,141.85,low
1002324,89,2802,148.14,0.86,738.77,firm_1,31.4,medium
1002324,89,2803,314.81,0.29,481.83,suppliers,255.0,high
1002324,89,2804,480.95,0.7,482.76,suppliers,255.0,medium
1002324,89,2805,426.48,0.52,371.54,suppliers,255.0,medium
1002324,89,2806,323.13,0.6,295.65,suppliers,255.0,high
1002324,89,2807,7706.66,0.48,43.56,suppliers,255.0,medium
1002324,89,2808,19986.66,0.45,13.4,suppliers,255.0,medium
1002324,89,2809,432.27,0.51,396.43,suppliers,255.0,medium
1002324,89,2810,353.29,0.37,71.83,suppliers,255.0,high
1002324,89,2811,115.21,0.8,493.36,firm_2,10.0,high
1002324,89,2812,457.57,0.68,419.78,suppliers,255.0,medium
1002324,89,2813,20176.98,0.61,14.86,suppliers,255.0,high
1002324,89,2814,441.28,0.62,645.41,suppliers,255.0,medium
1002324,89,2815,368.38,0.56,528.38,suppliers,255.0,high
1002324,89,2816,525.81,0.93,706.99,firm_6,500.0,medium
1002324,89,2817,93.27,0.8,474.11,firm_2,10.0,high
1002324,89,2818,634.95,0.5,472.27,suppliers,255.0,low
1002324,89,2819,437.53,0.35,777.75,suppliers,255.0,medium
1002324,89,2820,214.64,0.76,547.06,firm_4,10.0,high
1002324,89,2821,171.63,0.88,356.86,firm_3,46.01,high
1002324,89,2822,13487.6,0.47,41.1,suppliers,255.0,medium
1002324,89,2823,427.97,0.63,685.72,suppliers,255.0,medium
1002324,89,2824,604.1,0.31,252.75,suppliers,255.0,low
1002324,89,2825,19829.43,0.46,34.23,suppliers,255.0,medium
1002324,89,2826,433.13,0.72,282.83,suppliers,255.0,medium
1002324,89,2827,549.67,0.44,95.58,suppliers,255.0,medium
1002324,89,2828,125.48,0.83,664.57,firm_7,19.55,medium
1002324,89,2829,629.0,0.34,741.18,suppliers,255.0,low
1002324,89,2830,1539.55,0.31,57.91,suppliers,255.0,low
1002324,89,2831,130.58,0.88,587.91,firm_3,46.01,medium
1002324,89,2832,317.94,0.93,798.86,firm_5,208.05,medium
1002324,89,2833,84.01,0.87,745.7,firm_1,31.4,high
1002324,89,2834,581.11,0.65,439.27,suppliers,255.0,medium
1002324,89,2835,317.43,0.75,619.47,suppliers,255.0,high
1002324,89,2836,424.73,0.48,720.73,suppliers,255.0,medium
1002324,89,2837,119.12,0.83,285.26,firm_7,19.55,high
1002324,89,2838,753.29,0.38,78.18,suppliers,255.0,medium
1002324,89,2839,378.11,0.67,246.83,suppliers,255.0,high
1002324,89,2840,119.84,0.82,324.18,firm_2,10.0,medium
1002324,89,2841,173.89,0.84,81.04,firm_7,19.55,low
1002324,89,2842,147.72,0.85,468.54,firm_1,31.4,medium
1002324,89,2843,691.72,0.64,68.83,suppliers,255.0,medium
1002324,89,2844,317.56,0.38,217.24,suppliers,255.0,high
1002324,89,2845,925.97,0.68,56.49,suppliers,255.0,medium
1002324,89,2846,15625.49,0.41,38.26,suppliers,255.0,high
1002324,89,2847,629.58,0.71,442.34,suppliers,255.0,low
1002324,89,2848,388.89,0.72,143.29,suppliers,255.0,high
1002324,89,2849,670.97,0.72,217.45,suppliers,255.0,low
1002324,89,2850,452.2,0.33,241.0,suppliers,255.0,medium
1002324,89,2851,465.34,0.61,654.7,suppliers,255.0,medium
1002324,89,2852,309.09,0.26,730.99,suppliers,255.0,high
1002324,89,2853,241.32,0.93,603.71,firm_5,208.05,high
1002324,89,2854,386.21,0.91,733.5,firm_0,141.85,low
1002324,89,2855,442.58,0.48,700.86,suppliers,255.0,medium
1002324,89,2856,430.33,0.55,763.83,suppliers,255.0,medium
1002324,89,2857,346.18,0.39,525.81,suppliers,255.0,high
1002324,89,2858,198.5,0.91,403.65,firm_0,141.85,high
1002324,89,2859,159.9,0.84,518.67,firm_7,19.55,low
1002324,89,2860,451.52,0.58,570.35,suppliers,255.0,medium
1002324,89,2861,326.57,0.52,659.98,suppliers,255.0,high
1002324,89,2862,486.36,0.62,259.09,suppliers,255.0,medium
1002324,89,2863,326.15,0.3,169.75,suppliers,255.0,high
1002324,89,2864,405.78,0.66,550.99,suppliers,255.0,medium
1002324,89,2865,340.07,0.41,113.65,suppliers,255.0,high
1002324,89,2866,500.02,0.7,755.84,suppliers,255.0,medium
1002324,89,2867,757.58,0.53,70.91,suppliers,255.0,medium
1002324,89,2868,339.61,0.34,392.01,suppliers,255.0,high
1002324,89,2869,450.65,0.47,158.04,suppliers,255.0,medium
1002324,89,2870,314.13,0.67,794.34,suppliers,255.0,high
1002324,89,2871,670.23,0.65,656.13,suppliers,255.0,low
1002324,89,2872,619.77,0.31,231.98,suppliers,255.0,low
1002324,89,2873,317.43,0.73,278.52,suppliers,255.0,high
1002324,89,2874,321.68,0.55,487.7,suppliers,255.0,high
1002324,89,2875,431.7,0.9,272.32,firm_0,141.85,low
1002324,89,2876,430.17,0.67,599.22,suppliers,255.0,medium
1002324,89,2877,431.51,0.48,544.93,suppliers,255.0,medium
1002324,89,2878,439.68,0.28,724.31,suppliers,255.0,medium
1002324,89,2879,537.6,0.63,462.65,suppliers,255.0,medium
1002324,89,2880,558.04,0.43,191.24,suppliers,255.0,medium
1002324,89,2881,418.47,0.39,487.56,suppliers,255.0,medium
1002324,89,2882,117.12,0.83,116.72,firm_7,19.55,medium
1002324,89,2883,301.15,0.4,342.64,suppliers,255.0,high
1002324,89,2884,592.41,0.26,167.66,suppliers,255.0,low
1002324,89,2885,277.07,0.76,513.67,firm_4,10.0,medium
1002324,89,2886,299.45,0.69,574.02,suppliers,255.0,high
1002324,89,2887,427.94,0.29,368.84,suppliers,255.0,medium
1002324,89,2888,316.27,0.72,291.27,suppliers,255.0,high
1002324,89,2889,464.89,0.41,451.84,suppliers,255.0,medium
1002324,89,2890,94.05,0.81,689.23,firm_2,10.0,medium
1002324,89,2891,316.5,0.56,674.32,suppliers,255.0,high
1002324,89,2892,471.63,0.27,786.4,suppliers,255.0,medium
1002324,89,2893,325.58,0.32,474.8,suppliers,255.0,high
1002324,89,2894,295.07,0.72,434.54,suppliers,255.0,high
1002324,89,2895,685.94,0.55,69.86,suppliers,255.0,medium
1002324,89,2896,491.03,0.53,279.62,suppliers,255.0,medium
1002324,89,2897,324.12,0.43,753.23,suppliers,255.0,high
1002324,89,2898,353.35,0.9,484.39,firm_0,141.85,medium
1002324,89,2899,586.2,0.93,151.13,firm_5,208.05,low
1002324,89,2900,429.37,0.27,703.48,suppliers,255.0,medium
1002324,89,2901,461.7,0.52,162.6,suppliers,255.0,medium
1002324,89,2902,434.24,0.56,797.71,suppliers,255.0,medium
1002324,89,2903,361.7,0.55,88.66,suppliers,255.0,high
1002324,89,2904,747.14,0.6,81.77,suppliers,255.0,medium
1002324,89,2905,596.33,0.27,797.35,suppliers,255.0,low
1002324,89,2906,165.86,0.84,767.31,firm_7,19.55,low
1002324,89,2907,132.4,0.86,216.08,firm_1,31.4,medium
1002324,89,2908,425.94,0.29,216.86,suppliers,255.0,medium
1002324,89,2909,444.25,0.54,196.51,suppliers,255.0,medium
1002324,89,2910,441.82,0.26,303.04,suppliers,255.0,medium
1002324,89,2911,688.53,0.47,510.85,suppliers,255.0,low
1002324,89,2912,458.71,0.34,606.04,suppliers,255.0,medium
1002324,89,2913,614.66,0.56,692.71,suppliers,255.0,low
1002324,89,2914,491.94,0.58,179.21,suppliers,255.0,medium
1002324,89,2915,13824.49,0.94,43.34,firm_9,500.0,medium
1002324,89,2916,13249.94,0.62,31.1,suppliers,255.0,medium
1002324,89,2917,386.42,0.77,66.19,firm_4,10.0,medium
1002324,89,2918,20069.75,0.73,10.29,suppliers,255.0,high
1002324,89,2919,465.95,0.92,58.01,firm_5,208.05,high
1002324,89,2920,645.12,0.34,112.12,suppliers,255.0,low
1002324,89,2921,66.29,0.86,404.16,firm_1,31.4,high
1002324,89,2922,717.94,0.57,328.9,suppliers,255.0,low
1002324,89,2923,301.49,0.32,441.68,suppliers,255.0,high
1002324,89,2924,699.79,0.43,114.55,suppliers,255.0,medium
1002324,89,2925,110.35,0.77,759.12,firm_4,10.0,medium
1002324,89,2926,451.91,0.6,375.47,suppliers,255.0,medium
1002324,89,2927,428.55,0.68,361.07,suppliers,255.0,medium
1002324,89,2928,440.09,0.69,228.61,suppliers,255.0,high
1002324,89,2929,416.64,0.39,584.63,suppliers,255.0,medium
1002324,89,2930,518.65,0.53,513.24,suppliers,255.0,medium
1002324,89,2931,431.46,0.62,749.63,suppliers,255.0,high
1002324,89,2932,146.34,0.88,365.83,firm_3,46.01,medium
1002324,89,2933,111.98,0.86,401.1,firm_1,31.4,medium
1002324,89,2934,303.36,0.59,367.46,suppliers,255.0,high
1002324,89,2935,324.23,0.64,215.28,suppliers,255.0,high
1002324,89,2936,833.23,0.94,573.56,firm_9,500.0,medium
1002324,89,2937,216.67,0.9,486.64,firm_0,141.85,high
1002324,89,2938,109.23,0.88,215.55,firm_3,46.01,medium
1002324,89,2939,266.06,0.9,748.21,firm_0,141.85,medium
1002324,89,2940,94.97,0.77,696.81,firm_4,10.0,medium
1002324,89,2941,437.13,0.37,117.83,suppliers,255.0,medium
1002324,89,2942,519.65,0.92,605.28,firm_5,208.05,low
1002324,89,2943,457.38,0.7,588.71,suppliers,255.0,medium
1002324,89,2944,88.39,0.78,110.31,firm_8,10.0,high
1002324,89,2945,337.19,0.55,634.12,suppliers,255.0,high
1002324,89,2946,382.46,0.45,468.82,suppliers,255.0,high
1002324,89,2947,407.81,0.57,640.78,suppliers,255.0,medium
1002324,89,2948,323.94,0.28,525.17,suppliers,255.0,high
1002324,89,2949,866.82,0.56,113.99,suppliers,255.0,low
1002324,89,2950,435.32,0.48,377.04,suppliers,255.0,medium
1002324,89,2951,492.49,0.64,107.57,suppliers,255.0,medium
1002324,89,2952,319.05,0.59,296.79,suppliers,255.0,high
1002324,89,2953,650.98,0.65,401.22,suppliers,255.0,low
1002324,89,2954,401.32,0.55,743.83,suppliers,255.0,medium
1002324,89,2955,19811.52,0.73,26.22,suppliers,255.0,medium
1002324,89,2956,324.88,0.48,609.96,suppliers,255.0,high
1002324,89,2957,140.72,0.8,222.54,firm_2,10.0,low
1002324,89,2958,664.5,0.45,464.53,suppliers,255.0,low
1002324,89,2959,599.34,0.35,451.84,suppliers,255.0,low
1002324,89,2960,340.19,0.32,194.88,suppliers,255.0,high
1002324,89,2961,135.06,0.77,219.31,firm_4,10.0,low
1002324,89,2962,410.07,0.53,435.22,suppliers,255.0,medium
1002324,89,2963,451.45,0.65,325.57,suppliers,255.0,medium
1002324,89,2964,478.87,0.38,528.67,suppliers,255.0,medium
1002324,89,2965,425.35,0.33,563.34,suppliers,255.0,medium
1002324,89,2966,343.86,0.76,568.86,firm_4,10.0,medium
1002324,89,2967,345.75,0.7,283.41,suppliers,255.0,high
1002324,89,2968,466.52,0.37,368.6,suppliers,255.0,medium
1002324,89,2969,204.95,0.91,434.58,firm_0,141.85,high
1002324,89,2970,317.79,0.62,302.44,suppliers,255.0,high
1002324,89,2971,343.39,0.61,251.18,suppliers,255.0,high
1002324,89,2972,471.34,0.73,737.27,suppliers,255.0,medium
1002324,89,2973,321.06,0.35,411.82,suppliers,255.0,high
1002324,89,2974,763.3,0.75,791.18,suppliers,255.0,low
1002324,89,2975,770.47,0.63,583.6,suppliers,255.0,low
1002324,89,2976,110.52,0.89,518.77,firm_3,46.01,medium
1002324,89,2977,500.33,0.51,760.59,suppliers,255.0,medium
1002324,89,2978,425.86,0.27,251.64,suppliers,255.0,medium
1002324,89,2979,695.18,0.34,133.96,suppliers,255.0,medium
1002324,89,2980,570.21,0.61,659.12,suppliers,255.0,medium
1002324,89,2981,418.92,0.26,547.07,suppliers,255.0,medium
1002324,89,2982,296.15,0.93,503.95,firm_5,208.05,high
1002324,89,2983,303.58,0.65,413.14,suppliers,255.0,high
1002324,89,2984,497.88,0.47,470.37,suppliers,255.0,medium
1002324,89,2985,120.43,0.82,726.68,firm_2,10.0,medium
1002324,89,2986,566.5,0.28,241.27,suppliers,255.0,medium
1002324,89,2987,475.17,0.5,505.64,suppliers,255.0,medium
1002324,89,2988,323.76,0.35,404.18,suppliers,255.0,high
1002324,89,2989,323.53,0.75,452.08,suppliers,255.0,high
1002324,89,2990,579.23,0.64,385.74,suppliers,255.0,medium
1002324,89,2991,813.59,0.63,97.06,suppliers,255.0,low
1002324,89,2992,139.92,0.85,128.6,firm_1,31.4,high
1002324,89,2993,20241.42,0.31,27.68,suppliers,255.0,high
1002324,89,2994,345.61,0.39,735.89,suppliers,255.0,high
1002324,89,2995,417.68,0.74,305.71,suppliers,255.0,medium
1002324,89,2996,516.25,0.56,696.73,suppliers,255.0,medium
1002324,89,2997,426.73,0.5,190.91,suppliers,255.0,medium
1002324,89,2998,278.81,0.9,630.96,firm_0,141.85,medium
1002324,89,2999,338.23,0.32,386.94,suppliers,255.0,high
1002324,90,0,116.51,0.82,332.51,firm_7,21.51,medium
1002324,90,1,440.44,0.29,285.94,suppliers,255.0,medium
1002324,90,2,422.34,0.51,181.36,suppliers,255.0,medium
1002324,90,3,708.47,0.65,486.19,suppliers,255.0,low
1002324,90,4,95.46,0.81,352.63,firm_2,10.0,medium
1002324,90,5,489.44,0.68,87.06,suppliers,255.0,medium
1002324,90,6,437.44,0.7,380.49,suppliers,255.0,medium
1002324,90,7,87.13,0.82,540.06,firm_7,21.51,high
1002324,90,8,455.6,0.72,558.36,suppliers,255.0,medium
1002324,90,9,306.88,0.54,360.2,suppliers,255.0,high
1002324,90,10,114.26,0.84,732.21,firm_1,32.97,medium
1002324,90,11,417.29,0.3,491.36,suppliers,255.0,medium
1002324,90,12,122.7,0.81,475.33,firm_2,10.0,high
1002324,90,13,17521.67,0.49,36.52,suppliers,255.0,medium
1002324,90,14,464.1,0.36,348.85,suppliers,255.0,medium
1002324,90,15,775.67,0.61,145.96,suppliers,255.0,low
1002324,90,16,460.26,0.25,103.84,suppliers,255.0,high
1002324,90,17,450.31,0.5,788.42,suppliers,255.0,medium
1002324,90,18,86.46,0.86,161.95,firm_1,32.97,high
1002324,90,19,630.78,0.72,189.07,suppliers,255.0,low
1002324,90,20,614.69,0.31,83.52,suppliers,255.0,medium
1002324,90,21,311.1,0.37,342.95,suppliers,255.0,high
1002324,90,22,1139.51,0.94,123.99,firm_9,500.0,medium
1002324,90,23,17583.51,0.56,20.5,suppliers,255.0,low
1002324,90,24,449.6,0.38,484.29,suppliers,255.0,medium
1002324,90,25,184.98,0.9,250.26,firm_0,156.04,high
1002324,90,26,324.52,0.45,463.46,suppliers,255.0,high
1002324,90,27,361.78,0.43,663.05,suppliers,255.0,high
1002324,90,28,235.73,0.91,595.71,firm_5,197.65,high
1002324,90,29,310.8,0.5,787.56,suppliers,255.0,high
1002324,90,30,85.46,0.78,78.55,firm_8,10.0,high
1002324,90,31,663.27,0.44,265.43,suppliers,255.0,low
1002324,90,32,448.85,0.59,395.26,suppliers,255.0,medium
1002324,90,33,70.02,0.76,702.75,firm_4,10.0,high
1002324,90,34,581.66,0.94,378.97,firm_9,500.0,high
1002324,90,35,309.87,0.72,406.29,suppliers,255.0,high
1002324,90,36,454.93,0.71,655.0,suppliers,255.0,medium
1002324,90,37,610.92,0.45,606.39,suppliers,255.0,low
1002324,90,38,418.86,0.57,230.87,suppliers,255.0,medium
1002324,90,39,521.0,0.27,355.84,suppliers,255.0,medium
1002324,90,40,133.45,0.84,337.76,firm_1,32.97,low
1002324,90,41,655.11,0.67,591.73,suppliers,255.0,low
1002324,90,42,582.61,0.57,636.36,suppliers,255.0,low
1002324,90,43,448.19,0.46,239.32,suppliers,255.0,medium
1002324,90,44,466.91,0.37,700.97,suppliers,255.0,medium
1002324,90,45,273.81,0.79,51.94,firm_2,10.0,medium
1002324,90,46,346.78,0.33,476.27,suppliers,255.0,high
1002324,90,47,508.4,0.53,418.85,suppliers,255.0,medium
1002324,90,48,102.66,0.81,437.92,firm_2,10.0,high
1002324,90,49,345.67,0.6,157.78,suppliers,255.0,high
1002324,90,50,364.2,0.27,555.36,suppliers,255.0,high
1002324,90,51,429.21,0.48,313.32,suppliers,255.0,medium
1002324,90,52,638.82,0.52,129.74,suppliers,255.0,medium
1002324,90,53,410.45,0.32,729.99,suppliers,255.0,medium
1002324,90,54,125.66,0.76,223.42,firm_4,10.0,medium
1002324,90,55,454.98,0.46,123.44,suppliers,255.0,medium
1002324,90,56,342.59,0.7,159.18,suppliers,255.0,high
1002324,90,57,424.29,0.35,267.64,suppliers,255.0,medium
1002324,90,58,430.8,0.69,324.8,suppliers,255.0,medium
1002324,90,59,103.5,0.78,669.56,firm_8,10.0,medium
1002324,90,60,490.41,0.91,566.65,firm_5,197.65,low
1002324,90,61,393.19,0.9,338.86,firm_0,156.04,low
1002324,90,62,151.28,0.87,494.91,firm_3,43.71,medium
1002324,90,63,20443.35,0.65,33.28,suppliers,255.0,high
1002324,90,64,526.58,0.49,297.62,suppliers,255.0,medium
1002324,90,65,314.0,0.49,198.08,suppliers,255.0,high
1002324,90,66,312.43,0.32,632.56,suppliers,255.0,high
1002324,90,67,14735.75,0.51,26.26,suppliers,255.0,medium
1002324,90,68,335.91,0.72,461.03,suppliers,255.0,high
1002324,90,69,305.04,0.89,519.38,firm_0,156.04,medium
1002324,90,70,114.79,0.8,678.58,firm_2,10.0,medium
1002324,90,71,386.79,0.89,654.75,firm_0,156.04,low
1002324,90,72,630.03,0.53,113.85,suppliers,255.0,low
1002324,90,73,343.43,0.56,194.96,suppliers,255.0,high
1002324,90,74,457.61,0.42,733.75,suppliers,255.0,medium
1002324,90,75,343.97,0.72,578.99,suppliers,255.0,high
1002324,90,76,599.62,0.74,401.47,suppliers,255.0,low
1002324,90,77,102.16,0.86,259.27,firm_1,32.97,high
1002324,90,78,61.83,0.8,180.9,firm_2,10.0,high
1002324,90,79,316.48,0.51,330.42,suppliers,255.0,high
1002324,90,80,163.6,0.87,508.22,firm_3,43.71,low
1002324,90,81,17649.67,0.57,37.59,suppliers,255.0,high
1002324,90,82,808.55,0.95,799.53,firm_9,500.0,medium
1002324,90,83,80.91,0.8,238.17,firm_2,10.0,medium
1002324,90,84,444.82,0.43,737.68,suppliers,255.0,medium
1002324,90,85,483.44,0.75,724.84,firm_4,10.0,low
1002324,90,86,128.98,0.84,533.46,firm_1,32.97,medium
1002324,90,87,114.45,0.8,328.74,firm_2,10.0,low
1002324,90,88,319.94,0.41,419.76,suppliers,255.0,high
1002324,90,89,311.38,0.64,657.02,suppliers,255.0,high
1002324,90,90,415.66,0.48,584.24,suppliers,255.0,medium
1002324,90,91,99.21,0.87,233.48,firm_3,43.71,medium
1002324,90,92,2565.78,0.58,50.39,suppliers,255.0,high
1002324,90,93,443.34,0.52,338.26,suppliers,255.0,medium
1002324,90,94,337.28,0.51,473.69,suppliers,255.0,high
1002324,90,95,18628.73,0.76,32.03,firm_4,10.0,medium
1002324,90,96,344.93,0.55,651.13,suppliers,255.0,high
1002324,90,97,316.87,0.75,342.69,firm_4,10.0,medium
1002324,90,98,486.02,0.75,487.51,firm_4,10.0,low
1002324,90,99,524.0,0.51,632.88,suppliers,255.0,medium
1002324,90,100,461.27,0.57,727.9,suppliers,255.0,medium
1002324,90,101,418.86,0.29,453.76,suppliers,255.0,medium
1002324,90,102,350.01,0.92,594.43,firm_5,197.65,medium
1002324,90,103,3138.33,0.53,45.72,suppliers,255.0,high
1002324,90,104,442.03,0.54,644.59,suppliers,255.0,medium
1002324,90,105,320.26,0.71,161.35,suppliers,255.0,high
1002324,90,106,418.02,0.58,169.24,suppliers,255.0,medium
1002324,90,107,451.05,0.47,669.75,suppliers,255.0,medium
1002324,90,108,182.91,0.89,795.22,firm_0,156.04,high
1002324,90,109,734.89,0.61,101.28,suppliers,255.0,low
1002324,90,110,18553.39,0.65,27.49,suppliers,255.0,medium
1002324,90,111,647.0,0.63,253.34,suppliers,255.0,low
1002324,90,112,103.19,0.87,683.91,firm_3,43.71,high
1002324,90,113,299.91,0.45,155.41,suppliers,255.0,high
1002324,90,114,120.83,0.77,556.97,firm_8,10.0,medium
1002324,90,115,343.99,0.45,780.81,suppliers,255.0,high
1002324,90,116,512.99,0.46,288.75,suppliers,255.0,medium
1002324,90,117,423.87,0.4,431.05,suppliers,255.0,medium
1002324,90,118,20669.47,0.3,17.29,suppliers,255.0,high
1002324,90,119,1173.6,0.63,56.45,suppliers,255.0,medium
1002324,90,120,332.4,0.72,615.24,suppliers,255.0,high
1002324,90,121,516.65,0.67,498.3,suppliers,255.0,medium
1002324,90,122,422.62,0.27,656.81,suppliers,255.0,medium
1002324,90,123,347.94,0.47,501.92,suppliers,255.0,high
1002324,90,124,60.9,0.81,110.12,firm_2,10.0,high
1002324,90,125,346.48,0.35,779.98,suppliers,255.0,high
1002324,90,126,873.65,0.95,394.73,firm_9,500.0,medium
1002324,90,127,342.3,0.35,194.11,suppliers,255.0,high
1002324,90,128,628.3,0.61,88.62,suppliers,255.0,medium
1002324,90,129,466.8,0.3,202.85,suppliers,255.0,medium
1002324,90,130,484.77,0.38,726.85,suppliers,255.0,medium
1002324,90,131,449.41,0.26,222.44,suppliers,255.0,medium
1002324,90,132,655.86,0.42,654.59,suppliers,255.0,low
1002324,90,133,334.99,0.43,196.58,suppliers,255.0,high
1002324,90,134,477.86,0.69,630.75,suppliers,255.0,medium
1002324,90,135,463.45,0.61,595.01,suppliers,255.0,medium
1002324,90,136,424.46,0.47,322.26,suppliers,255.0,medium
1002324,90,137,339.3,0.68,733.47,suppliers,255.0,high
1002324,90,138,428.58,0.36,405.22,suppliers,255.0,medium
1002324,90,139,626.32,0.28,553.2,suppliers,255.0,low
1002324,90,140,319.44,0.64,653.88,suppliers,255.0,high
1002324,90,141,437.21,0.33,540.66,suppliers,255.0,medium
1002324,90,142,95.89,0.78,711.08,firm_8,10.0,high
1002324,90,143,428.99,0.34,604.21,suppliers,255.0,medium
1002324,90,144,456.46,0.34,667.13,suppliers,255.0,medium
1002324,90,145,118.46,0.8,482.06,firm_2,10.0,low
1002324,90,146,133.53,0.87,346.54,firm_3,43.71,medium
1002324,90,147,20560.71,0.56,29.73,suppliers,255.0,low
1002324,90,148,625.42,0.66,337.74,suppliers,255.0,low
1002324,90,149,510.81,0.46,69.04,suppliers,255.0,medium
1002324,90,150,181.05,0.86,510.22,firm_1,32.97,low
1002324,90,151,429.75,0.33,284.96,suppliers,255.0,medium
1002324,90,152,81.76,0.77,754.46,firm_8,10.0,medium
1002324,90,153,424.42,0.5,442.21,suppliers,255.0,medium
1002324,90,154,628.43,0.47,399.36,suppliers,255.0,low
1002324,90,155,305.11,0.31,781.93,suppliers,255.0,high
1002324,90,156,473.2,0.49,417.3,suppliers,255.0,medium
1002324,90,157,96.64,0.8,402.31,firm_2,10.0,medium
1002324,90,158,484.64,0.39,626.09,suppliers,255.0,medium
1002324,90,159,590.4,0.65,707.31,suppliers,255.0,low
1002324,90,160,313.23,0.39,682.79,suppliers,255.0,high
1002324,90,161,464.17,0.48,667.32,suppliers,255.0,medium
1002324,90,162,475.01,0.36,384.41,suppliers,255.0,medium
1002324,90,163,419.24,0.49,638.63,suppliers,255.0,medium
1002324,90,164,639.96,0.53,443.42,suppliers,255.0,low
